coil_geometry,turns,gap,offset,frequency,q_factor,voltage,current,ferrite,shield,efficiency
d-shaped,8,15,0,80,170,300,3,A1,mu-metal,79.1779583338791
d-shaped,8,15,0,80,170,300,3,B1,none,78.85697868760549
d-shaped,8,15,0,80,170,300,3,B1,mu-metal,78.53265740884854
d-shaped,8,15,0,80,170,300,5,A1,none,79.41026148206107
d-shaped,8,15,0,80,170,300,5,A1,mu-metal,78.7279175694494
d-shaped,8,15,0,80,170,300,5,B1,none,78.43050010914423
d-shaped,8,15,0,80,170,300,5,B1,mu-metal,79.49974775789951
d-shaped,8,15,0,80,170,350,3,A1,none,79.78802075138681
d-shaped,8,15,0,80,170,350,3,A1,mu-metal,78.420624892501
d-shaped,8,15,0,80,170,350,3,B1,none,78.35578794811578
d-shaped,8,15,0,80,170,350,3,B1,mu-metal,78.90612614851774
d-shaped,8,15,0,80,170,350,5,A1,none,78.36769009608904
d-shaped,8,15,0,80,170,350,5,A1,mu-metal,78.45746628384595
d-shaped,8,15,0,80,170,350,5,B1,none,78.01787061238463
d-shaped,8,15,0,80,170,350,5,B1,mu-metal,78.65448767424836
d-shaped,8,15,0,90,150,300,3,A1,none,78.18498576601901
d-shaped,8,15,0,90,150,300,3,A1,mu-metal,78.14904767490107
d-shaped,8,15,0,90,150,300,3,B1,none,78.69927243958118
d-shaped,8,15,0,90,150,300,3,B1,mu-metal,79.50035601765033
d-shaped,8,15,0,90,150,300,5,A1,none,79.65681239213431
d-shaped,8,15,0,90,150,300,5,A1,mu-metal,79.31808164440902
d-shaped,8,15,0,90,150,300,5,B1,none,78.91513543105802
d-shaped,8,15,0,90,150,300,5,B1,mu-metal,78.7812983558715
d-shaped,8,15,0,90,150,350,3,A1,none,78.99624008304745
d-shaped,8,15,0,90,150,350,3,A1,mu-metal,79.32846991178425
d-shaped,8,15,0,90,150,350,3,B1,none,79.98212918658186
d-shaped,8,15,0,90,150,350,3,B1,mu-metal,79.71072879016512
d-shaped,8,15,0,90,150,350,5,A1,none,78.53405631077291
d-shaped,8,15,0,90,150,350,5,A1,mu-metal,78.80404923562648
d-shaped,8,15,0,90,150,350,5,B1,none,79.21525958590188
d-shaped,8,15,0,90,150,350,5,B1,mu-metal,79.13599349207665
d-shaped,8,15,0,90,170,300,3,A1,none,79.18672195449639
d-shaped,8,15,0,90,170,300,3,A1,mu-metal,78.76109023506318
d-shaped,8,15,0,90,170,300,3,B1,none,78.97474754567226
d-shaped,8,15,0,90,170,300,3,B1,mu-metal,78.4186158805367
d-shaped,8,15,0,90,170,300,5,A1,none,78.13143755964167
d-shaped,8,15,0,90,170,300,5,A1,mu-metal,78.49763896988816
d-shaped,8,15,0,90,170,300,5,B1,none,79.2619580027673
d-shaped,8,15,0,90,170,300,5,B1,mu-metal,79.27319186534162
d-shaped,8,15,0,90,170,350,3,A1,none,78.24219726962934
d-shaped,8,15,0,90,170,350,3,A1,mu-metal,79.0697879355736
d-shaped,8,15,0,90,170,350,3,B1,none,78.77381782712247
d-shaped,8,15,0,90,170,350,3,B1,mu-metal,79.2378938096096
d-shaped,8,15,0,90,170,350,5,A1,none,79.13859563413364
d-shaped,8,15,0,90,170,350,5,A1,mu-metal,78.30072514169689
d-shaped,8,15,0,90,170,350,5,B1,none,78.88911569221118
d-shaped,8,15,0,90,170,350,5,B1,mu-metal,77.99074462683207
d-shaped,8,15,10,80,150,300,3,A1,none,73.62915663030995
d-shaped,8,15,10,80,150,300,3,A1,mu-metal,73.84186245866765
d-shaped,8,15,10,80,150,300,3,B1,none,74.47890809794379
d-shaped,8,15,10,80,150,300,3,B1,mu-metal,74.02521277401475
d-shaped,8,15,10,80,150,300,5,A1,none,74.14594611080177
d-shaped,8,15,10,80,150,300,5,A1,mu-metal,72.75068469048166
d-shaped,8,15,10,80,150,300,5,B1,none,73.32171137681816
d-shaped,8,15,10,80,150,300,5,B1,mu-metal,73.35872616412809
d-shaped,8,15,10,80,150,350,3,A1,none,73.80845045081955
d-shaped,8,15,10,80,150,350,3,A1,mu-metal,74.77140065703408
d-shaped,8,15,10,80,150,350,3,B1,none,74.14135832309464
d-shaped,8,15,10,80,150,350,3,B1,mu-metal,74.65552551718332
d-shaped,8,15,10,80,150,350,5,A1,none,73.75566041584347
d-shaped,8,15,10,80,150,350,5,A1,mu-metal,73.59159993733253
d-shaped,8,15,10,80,150,350,5,B1,none,74.4751286485735
d-shaped,8,15,10,80,150,350,5,B1,mu-metal,73.17452587859212
d-shaped,8,15,10,80,170,300,3,A1,none,74.15380710292847
d-shaped,8,15,10,80,170,300,3,A1,mu-metal,73.44206434256432
d-shaped,8,15,10,80,170,300,3,B1,none,75.23327662495831
d-shaped,8,15,10,80,170,300,3,B1,mu-metal,74.56784003121776
d-shaped,8,15,10,80,170,300,5,A1,none,74.62576846298035
d-shaped,8,15,10,80,170,300,5,A1,mu-metal,73.94163474943485
d-shaped,8,15,10,80,170,300,5,B1,none,74.44835143527811
d-shaped,8,15,10,80,170,300,5,B1,mu-metal,74.63390973893411
d-shaped,8,15,10,80,170,350,3,A1,none,75.15015467848075
d-shaped,8,15,10,80,170,350,3,A1,mu-metal,74.07762541312111
d-shaped,8,15,10,80,170,350,3,B1,none,74.39655320933178
d-shaped,8,15,10,80,170,350,3,B1,mu-metal,73.20635249252327
d-shaped,8,15,10,80,170,350,5,A1,none,75.1226425854189
d-shaped,8,15,10,80,170,350,5,A1,mu-metal,74.35957928819951
d-shaped,8,15,10,80,170,350,5,B1,none,73.38219431208465
d-shaped,8,15,10,80,170,350,5,B1,mu-metal,73.72400159220194
d-shaped,8,15,10,90,150,300,3,A1,none,74.43435961830237
d-shaped,8,15,10,90,150,300,3,A1,mu-metal,74.69621322246931
d-shaped,8,15,10,90,150,300,3,B1,none,74.426079232432
d-shaped,8,15,10,90,150,300,3,B1,mu-metal,73.7372365324829
d-shaped,8,15,10,90,150,300,5,A1,none,74.46175931947259
d-shaped,8,15,10,90,150,300,5,A1,mu-metal,73.81335322630333
d-shaped,8,15,10,90,150,300,5,B1,none,72.8486690595243
d-shaped,8,15,10,90,150,300,5,B1,mu-metal,73.82557610793597
d-shaped,8,15,10,90,150,350,3,A1,none,73.48544132235806
d-shaped,8,15,10,90,150,350,3,A1,mu-metal,74.0710676564685
d-shaped,8,15,10,90,150,350,3,B1,none,73.33262022125791
d-shaped,8,15,10,90,150,350,3,B1,mu-metal,75.27800916892238
d-shaped,8,15,10,90,150,350,5,A1,none,74.96797824052703
d-shaped,8,15,10,90,150,350,5,A1,mu-metal,73.67561721437484
d-shaped,8,15,10,90,150,350,5,B1,none,74.24457684529871
d-shaped,8,15,10,90,150,350,5,B1,mu-metal,73.8028857793252
d-shaped,8,15,10,90,170,300,3,A1,none,73.62584099888525
d-shaped,8,15,10,90,170,300,3,A1,mu-metal,74.75878178746592
d-shaped,8,15,10,90,170,300,3,B1,none,74.09590780431434
d-shaped,8,15,10,90,170,300,3,B1,mu-metal,73.63383002173966
d-shaped,8,15,10,90,170,300,5,A1,none,74.47961512974035
d-shaped,8,15,10,90,170,300,5,A1,mu-metal,74.14404925700258
d-shaped,8,15,10,90,170,300,5,B1,none,74.42919259454759
d-shaped,8,15,10,90,170,300,5,B1,mu-metal,74.89145364802381
d-shaped,8,15,10,90,170,350,3,A1,none,74.05119128813865
d-shaped,8,15,10,90,170,350,3,A1,mu-metal,73.86819349453769
d-shaped,8,15,10,90,170,350,3,B1,none,73.58298371562451
d-shaped,8,15,10,90,170,350,3,B1,mu-metal,73.7411057330469
d-shaped,8,15,10,90,170,350,5,A1,none,73.68559358699352
d-shaped,8,15,10,90,170,350,5,A1,mu-metal,74.06373129282778
d-shaped,8,15,10,90,170,350,5,B1,none,73.6431495121386
d-shaped,8,15,10,90,170,350,5,B1,mu-metal,73.95327098881977
d-shaped,8,20,0,80,150,300,3,A1,none,75.64122665681688
d-shaped,8,20,0,80,150,300,3,A1,mu-metal,75.37763079677211
d-shaped,8,20,0,80,150,300,3,B1,none,76.23583839385908
d-shaped,8,20,0,80,150,300,3,B1,mu-metal,74.98039942093301
d-shaped,8,20,0,80,150,300,5,A1,none,75.50827155453247
d-shaped,8,20,0,80,150,300,5,A1,mu-metal,75.63596613639035
d-shaped,8,20,0,80,150,300,5,B1,none,75.28714764692346
d-shaped,8,20,0,80,150,300,5,B1,mu-metal,75.32207381638042
d-shaped,8,20,0,80,150,350,3,A1,none,75.40556988627289
d-shaped,8,20,0,80,150,350,3,A1,mu-metal,75.1136709486588
d-shaped,8,20,0,80,150,350,3,B1,none,75.38778218240373
d-shaped,8,20,0,80,150,350,3,B1,mu-metal,75.95615280666331
d-shaped,8,20,0,80,150,350,5,A1,none,75.19304933459668
d-shaped,8,20,0,80,150,350,5,A1,mu-metal,76.05039074322745
d-shaped,8,20,0,80,150,350,5,B1,none,76.00837542605923
d-shaped,8,20,0,80,150,350,5,B1,mu-metal,76.14873499250756
d-shaped,8,20,0,80,170,300,3,A1,none,75.5397471596299
d-shaped,8,20,0,80,170,300,3,A1,mu-metal,76.1014038099717
d-shaped,8,20,0,80,170,300,3,B1,none,74.70169040105634
d-shaped,8,20,0,80,170,300,3,B1,mu-metal,75.47520650525564
d-shaped,8,20,0,80,170,300,5,A1,none,75.4543292284486
d-shaped,8,20,0,80,170,300,5,A1,mu-metal,76.15469958994628
d-shaped,8,20,0,80,170,300,5,B1,none,74.71401576809282
d-shaped,8,20,0,80,170,300,5,B1,mu-metal,75.45994305041741
d-shaped,8,20,0,80,170,350,3,A1,none,75.64585497609482
d-shaped,8,20,0,80,170,350,3,A1,mu-metal,75.11531435367263
d-shaped,8,20,0,80,170,350,3,B1,none,74.72508859739258
d-shaped,8,20,0,80,170,350,3,B1,mu-metal,75.70230869887719
d-shaped,8,20,0,80,170,350,5,A1,none,76.36801115135096
d-shaped,8,20,0,80,170,350,5,A1,mu-metal,74.44570711995085
d-shaped,8,20,0,80,170,350,5,B1,none,75.45371263008627
d-shaped,8,20,0,80,170,350,5,B1,mu-metal,76.12726319868361
d-shaped,8,20,0,90,150,300,3,A1,none,76.05100302374824
d-shaped,8,20,0,90,150,300,3,A1,mu-metal,76.36743822358609
d-shaped,8,20,0,90,150,300,3,B1,none,76.28358497461448
d-shaped,8,20,0,90,150,300,3,B1,mu-metal,75.66073657108306
d-shaped,8,20,0,90,150,300,5,A1,none,75.97931535499805
d-shaped,8,20,0,90,150,300,5,A1,mu-metal,75.9444324728504
d-shaped,8,20,0,90,150,300,5,B1,none,75.80750252147254
d-shaped,8,20,0,90,150,300,5,B1,mu-metal,75.20347475786136
d-shaped,8,20,0,90,150,350,3,A1,none,76.8893062354565
d-shaped,8,20,0,90,150,350,3,A1,mu-metal,74.8508942881803
d-shaped,8,20,0,90,150,350,3,B1,none,76.25443343162777
d-shaped,8,20,0,90,150,350,3,B1,mu-metal,75.24823150685572
d-shaped,8,20,0,90,150,350,5,A1,none,75.70980519705437
d-shaped,8,20,0,90,150,350,5,A1,mu-metal,75.58248287537546
d-shaped,8,20,0,90,150,350,5,B1,none,76.01550270290271
d-shaped,8,20,0,90,150,350,5,B1,mu-metal,75.42382069168144
d-shaped,8,20,0,90,170,300,3,A1,none,75.28959221342532
d-shaped,8,20,0,90,170,300,3,A1,mu-metal,75.92989116152182
d-shaped,8,20,0,90,170,300,3,B1,none,76.08355872076235
d-shaped,8,20,0,90,170,300,3,B1,mu-metal,76.34830443944412
d-shaped,8,20,0,90,170,300,5,A1,none,76.04692780300833
d-shaped,8,20,0,90,170,300,5,A1,mu-metal,76.44649354530442
d-shaped,8,20,0,90,170,300,5,B1,none,75.57054022814134
d-shaped,8,20,0,90,170,300,5,B1,mu-metal,75.66452004456475
d-shaped,8,20,0,90,170,350,3,A1,none,75.08624219796566
d-shaped,8,20,0,90,170,350,3,A1,mu-metal,75.46795216635564
d-shaped,8,20,0,90,170,350,3,B1,none,75.4380173098152
d-shaped,8,20,0,90,170,350,3,B1,mu-metal,75.1068327290561
d-shaped,8,20,0,90,170,350,5,A1,none,75.46407229838276
d-shaped,8,20,0,90,170,350,5,A1,mu-metal,76.02195464359488
d-shaped,8,20,0,90,170,350,5,B1,none,75.10687274975041
d-shaped,8,20,0,90,170,350,5,B1,mu-metal,75.23489559137606
d-shaped,8,20,10,80,150,300,3,A1,none,70.19871539645975
d-shaped,8,20,10,80,150,300,3,A1,mu-metal,70.62965827727416
d-shaped,8,20,10,80,150,300,3,B1,none,70.49174335090801
d-shaped,8,20,10,80,150,300,3,B1,mu-metal,70.28423323931462
d-shaped,8,20,10,80,150,300,5,A1,none,70.99920429355485
d-shaped,8,20,10,80,150,300,5,A1,mu-metal,70.85989030669765
d-shaped,8,20,10,80,150,300,5,B1,none,70.80882954716303
d-shaped,8,20,10,80,150,300,5,B1,mu-metal,70.4345957923902
d-shaped,8,20,10,80,150,350,3,A1,none,70.60982268124697
d-shaped,8,20,10,80,150,350,3,A1,mu-metal,70.12506287705781
d-shaped,8,20,10,80,150,350,3,B1,none,70.88754095662348
d-shaped,8,20,10,80,150,350,3,B1,mu-metal,70.13928001328648
d-shaped,8,20,10,80,150,350,5,A1,none,70.33021880170844
d-shaped,8,20,10,80,150,350,5,A1,mu-metal,70.56619915720385
d-shaped,8,20,10,80,150,350,5,B1,none,71.29826289022505
d-shaped,8,20,10,80,150,350,5,B1,mu-metal,70.34170008447626
d-shaped,8,20,10,80,170,300,3,A1,none,70.98909201377619
d-shaped,8,20,10,80,170,300,3,A1,mu-metal,70.76354892225619
d-shaped,8,20,10,80,170,300,3,B1,none,70.66479925355148
d-shaped,8,20,10,80,170,300,3,B1,mu-metal,70.21901709184777
d-shaped,8,20,10,80,170,300,5,A1,none,71.5021413831756
d-shaped,8,20,10,80,170,300,5,A1,mu-metal,70.55210860262946
d-shaped,8,20,10,80,170,300,5,B1,none,70.50433510909086
d-shaped,8,20,10,80,170,300,5,B1,mu-metal,70.65498244027889
d-shaped,8,20,10,80,170,350,3,A1,none,70.38532527905578
d-shaped,8,20,10,80,170,350,3,A1,mu-metal,70.18805997309141
d-shaped,8,20,10,80,170,350,3,B1,none,71.63545153822076
d-shaped,8,20,10,80,170,350,3,B1,mu-metal,70.9283056179958
d-shaped,8,20,10,80,170,350,5,A1,none,71.23247467199938
d-shaped,8,20,10,80,170,350,5,A1,mu-metal,70.3831772580764
d-shaped,8,20,10,80,170,350,5,B1,none,70.6019752519194
d-shaped,8,20,10,80,170,350,5,B1,mu-metal,70.70374232412
d-shaped,8,20,10,90,150,300,3,A1,none,71.04356700405418
d-shaped,8,20,10,90,150,300,3,A1,mu-metal,71.99809207094226
d-shaped,8,20,10,90,150,300,3,B1,none,71.27285172621163
d-shaped,8,20,10,90,150,300,3,B1,mu-metal,70.7590638735776
d-shaped,8,20,10,90,150,300,5,A1,none,70.99127840211851
d-shaped,8,20,10,90,150,300,5,A1,mu-metal,71.30512120447936
d-shaped,8,20,10,90,150,300,5,B1,none,70.96977904625741
d-shaped,8,20,10,90,150,300,5,B1,mu-metal,70.31896837030425
d-shaped,8,20,10,90,150,350,3,A1,none,70.8923324622053
d-shaped,8,20,10,90,150,350,3,A1,mu-metal,70.78618535792754
d-shaped,8,20,10,90,150,350,3,B1,none,70.36229521666557
d-shaped,8,20,10,90,150,350,3,B1,mu-metal,71.59588408949111
d-shaped,8,20,10,90,150,350,5,A1,none,70.652003695987
d-shaped,8,20,10,90,150,350,5,A1,mu-metal,70.38500115427892
d-shaped,8,20,10,90,150,350,5,B1,none,70.93986083378552
d-shaped,8,20,10,90,150,350,5,B1,mu-metal,70.6753018487276
d-shaped,8,20,10,90,170,300,3,A1,none,71.19987326201326
d-shaped,8,20,10,90,170,300,3,A1,mu-metal,69.79137613792841
d-shaped,8,20,10,90,170,300,3,B1,none,70.84692333311166
d-shaped,8,20,10,90,170,300,3,B1,mu-metal,69.90559737324335
d-shaped,8,20,10,90,170,300,5,A1,none,70.47151767076085
d-shaped,8,20,10,90,170,300,5,A1,mu-metal,70.10068703423792
d-shaped,8,20,10,90,170,300,5,B1,none,71.9324230787634
d-shaped,8,20,10,90,170,300,5,B1,mu-metal,71.18332246199024
d-shaped,8,20,10,90,170,350,3,A1,none,71.49771806630508
d-shaped,8,20,10,90,170,350,3,A1,mu-metal,71.05879448268765
d-shaped,8,20,10,90,170,350,3,B1,none,70.15915450238599
d-shaped,8,20,10,90,170,350,3,B1,mu-metal,70.43874193477575
d-shaped,8,20,10,90,170,350,5,A1,none,70.82009508880236
d-shaped,8,20,10,90,170,350,5,A1,mu-metal,71.20069878571397
d-shaped,8,20,10,90,170,350,5,B1,none,71.29642350388261
d-shaped,8,20,10,90,170,350,5,B1,mu-metal,69.74453161677152
d-shaped,10,10,0,80,150,300,3,A1,none,82.60169656267873
d-shaped,10,10,0,80,150,300,3,A1,mu-metal,81.65643875963183
d-shaped,10,10,0,80,150,300,3,B1,none,82.93996094246474
d-shaped,10,10,0,80,150,300,3,B1,mu-metal,81.88791718713578
d-shaped,10,10,0,80,150,300,5,A1,none,82.04000131988066
d-shaped,10,10,0,80,150,300,5,A1,mu-metal,81.21316376548938
d-shaped,10,10,0,80,150,300,5,B1,none,82.56328641344282
d-shaped,10,10,0,80,150,300,5,B1,mu-metal,82.20707778832276
d-shaped,10,10,0,80,150,350,3,A1,none,81.29451367401069
d-shaped,10,10,0,80,150,350,3,A1,mu-metal,82.72784446171387
d-shaped,10,10,0,80,150,350,3,B1,none,81.37085976007118
d-shaped,10,10,0,80,150,350,3,B1,mu-metal,81.83951314472782
d-shaped,10,10,0,80,150,350,5,A1,none,81.4731946139668
d-shaped,10,10,0,80,150,350,5,A1,mu-metal,81.88355170322919
d-shaped,10,10,0,80,150,350,5,B1,none,82.01461684294893
d-shaped,10,10,0,80,150,350,5,B1,mu-metal,82.18254774855409
d-shaped,10,10,0,80,170,300,3,A1,none,81.95871789814463
d-shaped,10,10,0,80,170,300,3,A1,mu-metal,82.70190828706717
d-shaped,10,10,0,80,170,300,3,B1,none,81.97139239852622
d-shaped,10,10,0,80,170,300,3,B1,mu-metal,82.0340843447172
d-shaped,10,10,0,80,170,300,5,A1,none,82.53070927649122
d-shaped,10,10,0,80,170,300,5,A1,mu-metal,82.44495002090842
d-shaped,10,10,0,80,170,300,5,B1,none,82.11559902644235
d-shaped,10,10,0,80,170,300,5,B1,mu-metal,82.35496156366278
d-shaped,10,10,0,80,170,350,3,A1,none,82.09336959713617
d-shaped,10,10,0,80,170,350,3,A1,mu-metal,81.50266308227435
d-shaped,10,10,0,80,170,350,3,B1,none,81.7633278036828
d-shaped,10,10,0,80,170,350,3,B1,mu-metal,81.88036728219605
d-shaped,10,10,0,80,170,350,5,A1,none,82.39169900104814
d-shaped,10,10,0,80,170,350,5,A1,mu-metal,81.52037370926838
d-shaped,10,10,0,80,170,350,5,B1,none,81.63698312163022
d-shaped,10,10,0,80,170,350,5,B1,mu-metal,82.28564882448714
d-shaped,10,10,0,90,150,300,3,A1,none,81.32461728805988
d-shaped,10,10,0,90,150,300,3,A1,mu-metal,81.79950004071533
d-shaped,10,10,0,90,150,300,3,B1,none,82.00791313159003
d-shaped,10,10,0,90,150,300,3,B1,mu-metal,82.5629447807642
d-shaped,10,10,0,90,150,300,5,A1,none,81.88736835770398
d-shaped,10,10,0,90,150,300,5,A1,mu-metal,82.81059073061788
d-shaped,10,10,0,90,150,300,5,B1,none,82.3656826401708
d-shaped,10,10,0,90,150,300,5,B1,mu-metal,82.45010439331429
d-shaped,10,10,0,90,150,350,3,A1,none,81.92281672324529
d-shaped,10,10,0,90,150,350,3,A1,mu-metal,82.03945560630122
d-shaped,10,10,0,90,150,350,3,B1,none,81.62425902968602
d-shaped,10,10,0,90,150,350,3,B1,mu-metal,81.46792657468251
d-shaped,10,10,0,90,150,350,5,A1,none,82.3892850551953
d-shaped,10,10,0,90,150,350,5,A1,mu-metal,81.48383503100314
d-shaped,10,10,0,90,150,350,5,B1,none,82.32420689032365
d-shaped,10,10,0,90,150,350,5,B1,mu-metal,82.61215422802161
d-shaped,10,10,0,90,170,300,3,A1,none,81.9433621177101
d-shaped,10,10,0,90,170,300,3,A1,mu-metal,81.7796143286571
d-shaped,10,10,0,90,170,300,3,B1,none,81.67568595728642
d-shaped,10,10,0,90,170,300,3,B1,mu-metal,82.20288829541366
d-shaped,10,10,0,90,170,300,5,A1,none,82.10059507066984
d-shaped,10,10,0,90,170,300,5,A1,mu-metal,82.79407937374812
d-shaped,10,10,0,90,170,300,5,B1,none,82.17369095427927
d-shaped,10,10,0,90,170,300,5,B1,mu-metal,81.6110954056231
d-shaped,10,10,0,90,170,350,3,A1,none,82.28320094595085
d-shaped,10,10,0,90,170,350,3,A1,mu-metal,81.92501892394988
d-shaped,10,10,0,90,170,350,3,B1,none,82.14101157758495
d-shaped,10,10,0,90,170,350,3,B1,mu-metal,82.77715249713678
d-shaped,10,10,0,90,170,350,5,A1,none,82.49802776777895
d-shaped,10,10,0,90,170,350,5,A1,mu-metal,81.87471624113607
d-shaped,10,10,0,90,170,350,5,B1,none,82.2575878007453
d-shaped,10,10,0,90,170,350,5,B1,mu-metal,81.99687171682176
d-shaped,10,10,10,80,150,300,3,A1,none,77.58595617202502
d-shaped,10,10,10,80,150,300,3,A1,mu-metal,77.59314517453465
d-shaped,10,10,10,80,150,300,3,B1,none,77.38299380230595
d-shaped,10,10,10,80,150,300,3,B1,mu-metal,78.0471427762373
d-shaped,10,10,10,80,150,300,5,A1,none,77.19200930761184
d-shaped,10,10,10,80,150,300,5,A1,mu-metal,76.32611831637988
d-shaped,10,10,10,80,150,300,5,B1,none,76.58599173624106
d-shaped,10,10,10,80,150,300,5,B1,mu-metal,77.76583305165171
d-shaped,10,10,10,80,150,350,3,A1,none,76.80444004482861
d-shaped,10,10,10,80,150,350,3,A1,mu-metal,76.48514731963759
d-shaped,10,10,10,80,150,350,3,B1,none,77.93504907133948
d-shaped,10,10,10,80,150,350,3,B1,mu-metal,77.55996577022346
d-shaped,10,10,10,80,150,350,5,A1,none,77.65471855551156
d-shaped,10,10,10,80,150,350,5,A1,mu-metal,77.56715022220925
d-shaped,10,10,10,80,150,350,5,B1,none,77.50517220203473
d-shaped,10,10,10,80,150,350,5,B1,mu-metal,77.37846456497303
d-shaped,10,10,10,80,170,300,3,A1,none,77.75592371872628
d-shaped,10,10,10,80,170,300,3,A1,mu-metal,77.97456852132272
d-shaped,10,10,10,80,170,300,3,B1,none,76.61442180098891
d-shaped,10,10,10,80,170,300,3,B1,mu-metal,76.67232770015214
d-shaped,10,10,10,80,170,300,5,A1,none,77.67893635403975
d-shaped,10,10,10,80,170,300,5,A1,mu-metal,77.30623623368668
d-shaped,10,10,10,80,170,300,5,B1,none,77.88027708083025
d-shaped,10,10,10,80,170,300,5,B1,mu-metal,77.32464749742292
d-shaped,10,10,10,80,170,350,3,A1,none,77.47696743280598
d-shaped,10,10,10,80,170,350,3,A1,mu-metal,77.53048704184425
d-shaped,10,10,10,80,170,350,3,B1,none,77.64201205723157
d-shaped,10,10,10,80,170,350,3,B1,mu-metal,77.38068323724778
d-shaped,10,10,10,80,170,350,5,A1,none,76.82234441500275
d-shaped,10,10,10,80,170,350,5,A1,mu-metal,77.96488236827742
d-shaped,10,10,10,80,170,350,5,B1,none,76.82607346243243
d-shaped,10,10,10,80,170,350,5,B1,mu-metal,77.82656068365635
d-shaped,10,10,10,90,150,300,3,A1,none,76.79823065256377
d-shaped,10,10,10,90,150,300,3,A1,mu-metal,77.71452992445116
d-shaped,10,10,10,90,150,300,3,B1,none,76.95931770395319
d-shaped,10,10,10,90,150,300,3,B1,mu-metal,77.81171502796477
d-shaped,10,10,10,90,150,300,5,A1,none,76.57446909846463
d-shaped,10,10,10,90,150,300,5,A1,mu-metal,77.57109993635353
d-shaped,10,10,10,90,150,300,5,B1,none,77.23301311666744
d-shaped,10,10,10,90,150,300,5,B1,mu-metal,77.43082960232375
d-shaped,10,10,10,90,150,350,3,A1,none,77.67010552881925
d-shaped,10,10,10,90,150,350,3,A1,mu-metal,76.95360047422476
d-shaped,10,10,10,90,150,350,3,B1,none,76.93457701845372
d-shaped,10,10,10,90,150,350,3,B1,mu-metal,77.06229786912603
d-shaped,10,10,10,90,150,350,5,A1,none,77.1658481331018
d-shaped,10,10,10,90,150,350,5,A1,mu-metal,78.0100626318499
d-shaped,10,10,10,90,150,350,5,B1,none,76.38329790657473
d-shaped,10,10,10,90,150,350,5,B1,mu-metal,76.84863548156478
d-shaped,10,10,10,90,170,300,3,A1,none,77.16414345407608
d-shaped,10,10,10,90,170,300,3,A1,mu-metal,77.30457679067773
d-shaped,10,10,10,90,170,300,3,B1,none,77.54868244001023
d-shaped,10,10,10,90,170,300,3,B1,mu-metal,77.89976870205587
d-shaped,10,10,10,90,170,300,5,A1,none,77.82416815417373
d-shaped,10,10,10,90,170,300,5,A1,mu-metal,78.47720374948749
d-shaped,10,10,10,90,170,300,5,B1,none,77.17047914231615
d-shaped,10,10,10,90,170,300,5,B1,mu-metal,77.66294851167676
d-shaped,10,10,10,90,170,350,3,A1,none,76.69766443769068
d-shaped,10,10,10,90,170,350,3,A1,mu-metal,76.57040288791468
d-shaped,10,10,10,90,170,350,3,B1,none,77.26065701047663
d-shaped,10,10,10,90,170,350,3,B1,mu-metal,77.08416631915128
d-shaped,10,10,10,90,170,350,5,A1,none,76.58641832881635
d-shaped,10,10,10,90,170,350,5,A1,mu-metal,77.02232048809493
d-shaped,10,10,10,90,170,350,5,B1,none,77.04678699213422
